payment_id,account_id,payment_date,payment_amount_cad,payment_method,payment_status
PAYD508373858D1,ACC1EF86C4989D4,2024-08-28,379.77,interac,settled
PAY29419E2C2586,ACC1EF86C4989D4,2024-04-21,472.98,pad,pending
PAY961043EBEBC4,ACC1EF86C4989D4,2024-03-02,382.37,pad,settled
PAYDC136862F391,ACC1EF86C4989D4,2024-11-30,372.7,interac,settled
PAY232880F3908F,ACC1EF86C4989D4,2023-05-21,306.65,pad,settled
PAYD432FC4D93C2,ACC1EF86C4989D4,2024-02-04,471.79,eft,settled
PAYBDB389064534,ACC1EF86C4989D4,2024-10-23,125.11,eft,settled
PAYA86C96E74AEB,ACC1EF86C4989D4,2024-12-08,430.37,pad,returned
PAYC7C50D76D3C2,ACC1EF86C4989D4,2023-09-15,112.28,interac,settled
PAY2A9A950509B9,ACC1EF86C4989D4,2025-02-12,297.32,manual,pending
PAYD2E75F89EC6C,ACC1C1CE531FE4F,2024-09-09,233.2,manual,settled
PAY1320635E93F7,ACC1C1CE531FE4F,2024-06-23,429.77,pad,settled
PAY50B2FA1A7607,ACC1C1CE531FE4F,2024-12-13,36.04,pad,pending
PAYDC051C4EE26B,ACC1C1CE531FE4F,2025-03-21,334.82,manual,settled
PAY80A5BA3E73EE,ACC1C1CE531FE4F,2024-07-26,443.76,interac,settled
PAY5C09567A2D65,ACC1C1CE531FE4F,2024-09-16,265.46,eft,settled
PAYE5F90F47DAD0,ACC1C1CE531FE4F,2024-12-11,366.92,interac,settled
PAY69615838AF50,ACC1C1CE531FE4F,2024-09-14,74.73,pad,settled
PAY202CC277FD2A,ACC1C1CE531FE4F,2024-10-25,492.1,eft,settled
PAYDEEF8AB4136A,ACC1C1CE531FE4F,2024-12-31,200.37,pad,settled
PAY689E40CE083A,ACC1C1CE531FE4F,2025-01-26,437.22,eft,settled
PAYDA9FDA936F25,ACCFFEC609B706E,2023-09-06,414.72,interac,settled
PAYA0414B65F215,ACCFFEC609B706E,2024-06-24,430.14,eft,settled
PAY3030E91630BD,ACCFFEC609B706E,2023-12-18,415.45,eft,settled
PAY13692219F6FB,ACCFFEC609B706E,2024-08-13,198.45,pad,settled
PAY1C899A1ED880,ACCFFEC609B706E,2024-06-10,160.71,eft,settled
PAY5EB066CEC11E,ACCFFEC609B706E,2023-12-12,488.46,manual,pending
PAYDB7E8A29F97E,ACCFFEC609B706E,2023-10-22,319.04,interac,settled
PAY44548415A43C,ACCFFEC609B706E,2023-05-26,367.9,manual,settled
PAY2B2564FF002B,ACCFFEC609B706E,2023-11-20,383.46,manual,settled
PAYE58130DB2F70,ACCFFEC609B706E,2023-02-19,336.94,eft,settled
PAYF699C5A3913F,ACCFFEC609B706E,2024-01-15,462.16,pad,settled
PAYBEAE3765431A,ACCFFEC609B706E,2023-12-15,381.85,manual,settled
PAYB35060E4448B,ACCFFEC609B706E,2022-11-21,213.79,interac,settled
PAYEBE97C4276F8,ACCFFEC609B706E,2023-10-22,266.66,eft,settled
PAY2A4D2FB42519,ACCFFEC609B706E,2023-02-02,51.45,manual,settled
PAYDCA8AF83E8BD,ACCFFEC609B706E,2023-12-12,309.61,interac,settled
PAY0BB882F8F0F7,ACCFFEC609B706E,2024-06-28,330.23,interac,settled
PAY968AF030C48B,ACCFFEC609B706E,2023-08-25,120.41,interac,settled
PAYFF4F16F3885A,ACCFFEC609B706E,2023-09-27,64.66,manual,settled
PAY1B7F711C62A7,ACCFFEC609B706E,2024-04-30,122.95,manual,settled
PAYFD008136AD3D,ACCFFEC609B706E,2023-08-26,235.89,pad,settled
PAY677462C8D3E2,ACCFFEC609B706E,2024-12-01,127.51,interac,settled
PAYF362827122C7,ACCFFEC609B706E,2023-01-04,79.99,manual,returned
PAY310B3D159137,ACCB4343415E936,2024-11-09,206.97,eft,settled
PAYECEC3CF1FC74,ACCB4343415E936,2023-10-07,379.59,pad,settled
PAY05195C114CBF,ACCB4343415E936,2024-01-08,467.17,eft,settled
PAY25C008006A22,ACCB4343415E936,2024-03-18,462.29,eft,settled
PAYEB91D29160AA,ACCB4343415E936,2024-05-19,76.82,pad,settled
PAYF0B4AEF13FA3,ACCB4343415E936,2024-12-12,203.79,pad,settled
PAY0E0F00ABE13A,ACCB4343415E936,2024-05-16,170.29,eft,settled
PAY229915FE02D6,ACCB4343415E936,2024-04-14,441.32,interac,settled
PAY590A59E1B230,ACCB4343415E936,2023-10-07,86.88,manual,settled
PAY383053BC616D,ACCB4343415E936,2022-12-26,262.18,interac,settled
PAY3D57F014295E,ACCB4343415E936,2023-06-08,219.8,pad,pending
PAY33FEC892718B,ACCB4343415E936,2024-07-11,242.1,eft,settled
PAYA0F9EBC78DBC,ACCB4343415E936,2022-06-05,467.46,interac,settled
PAY296434530F10,ACCB4343415E936,2024-12-14,384.94,interac,settled
PAYE090BF12F8C2,ACCB4343415E936,2024-09-05,220.76,pad,settled
PAYAA5C1ED28A04,ACC22C541D2197C,2024-05-31,192.5,manual,settled
PAY3C96F7BE67E6,ACC22C541D2197C,2024-06-11,146.2,interac,settled
PAY01E3DBA81E87,ACC22C541D2197C,2022-09-22,474.67,interac,settled
PAYE1E6169ECA81,ACC22C541D2197C,2023-07-17,434.0,pad,settled
PAYA0720E3BE2AD,ACC22C541D2197C,2024-01-04,370.33,interac,settled
PAY2F6D3B5C61C0,ACC22C541D2197C,2023-07-31,307.46,eft,settled
PAYA211E7529633,ACC22C541D2197C,2023-08-17,280.56,interac,settled
PAYD7FD7597F6CD,ACC22C541D2197C,2023-10-18,404.94,eft,settled
PAY0B139B1D0523,ACC22C541D2197C,2024-01-06,461.19,manual,settled
PAY537AC2F5B1A1,ACC22C541D2197C,2022-07-04,482.78,interac,settled
PAY57362CCE302A,ACC22C541D2197C,2022-03-15,258.28,eft,settled
PAYA628184D6BB1,ACC22C541D2197C,2023-06-13,380.64,pad,settled
PAYA3824C9490E4,ACC22C541D2197C,2024-06-13,485.48,eft,settled
PAY703B4CCC0132,ACC22C541D2197C,2023-07-02,332.5,eft,settled
PAYCD35CB3D6DAE,ACC22C541D2197C,2023-12-13,66.16,interac,settled
PAY73AB5903C726,ACC979E62D7370A,2022-09-18,213.73,manual,settled
PAYCF944EEBBD23,ACC979E62D7370A,2024-02-12,497.31,pad,settled
PAYD09AC01CEC49,ACC979E62D7370A,2022-11-17,55.17,interac,settled
PAY2A8C179B065C,ACC979E62D7370A,2024-11-11,440.48,manual,settled
PAY95998AC2E997,ACC979E62D7370A,2022-07-20,468.29,eft,settled
PAY139D956CA563,ACC979E62D7370A,2023-11-23,71.39,manual,settled
PAY4D7092D25E3E,ACC979E62D7370A,2024-09-01,327.07,eft,settled
PAYDD97DD991ABD,ACC979E62D7370A,2022-05-31,213.75,pad,settled
PAY21A155FFAB67,ACC979E62D7370A,2024-05-08,117.06,manual,settled
PAY2C278F9DD601,ACC979E62D7370A,2022-06-19,163.1,eft,settled
PAY71EE674A2382,ACC979E62D7370A,2022-06-05,174.38,manual,returned
PAY01A50D093A6A,ACC979E62D7370A,2025-02-09,196.1,pad,settled
PAY6E2E9419A388,ACC979E62D7370A,2022-09-10,105.4,interac,settled
PAY3C8F7C276DB7,ACC979E62D7370A,2022-10-07,417.74,interac,settled
PAY52B285D8188F,ACC2A1E2F2A4312,2023-08-23,185.7,pad,settled
PAY332950275998,ACC2A1E2F2A4312,2023-10-30,350.98,pad,settled
PAYD3FC70A9CCCC,ACC2A1E2F2A4312,2022-06-26,187.41,manual,returned
PAY5A8B41CA01A4,ACC2A1E2F2A4312,2023-06-28,334.7,eft,settled
PAY5A044D37CF73,ACC2A1E2F2A4312,2024-02-29,87.81,eft,settled
PAYB019AD6F9AE1,ACC2A1E2F2A4312,2024-05-01,401.79,manual,settled
PAYCF81F502842A,ACC2A1E2F2A4312,2023-04-24,419.25,pad,settled
PAYF074C4BD12F5,ACC2A1E2F2A4312,2024-08-09,226.69,manual,settled
PAYBF699FB803CF,ACC2A1E2F2A4312,2024-05-13,77.49,eft,settled
PAY6C6A66471DE0,ACC2A1E2F2A4312,2024-10-22,318.22,manual,settled
PAY01C078380033,ACC2A1E2F2A4312,2022-11-08,487.38,interac,settled
PAY9B93A71A442D,ACC2A1E2F2A4312,2023-06-20,497.09,pad,settled
PAYBCB9969F7BD4,ACC2A1E2F2A4312,2023-10-03,212.37,pad,settled
PAY3E973EBC9964,ACC2A1E2F2A4312,2022-09-09,401.83,pad,settled
PAY3F822EE2C8A4,ACC2A1E2F2A4312,2023-09-18,153.47,eft,pending
PAY02DB8E38F55B,ACC2A1E2F2A4312,2024-10-03,97.94,interac,settled
PAY466661C318A1,ACC2A1E2F2A4312,2024-02-27,217.43,eft,settled
PAY87BD3151B409,ACC2A1E2F2A4312,2023-10-28,412.06,interac,settled
PAY2398E415C2F3,ACC2A1E2F2A4312,2024-11-10,67.01,interac,settled
PAYFD80966EBB59,ACC2A1E2F2A4312,2024-02-29,256.52,interac,settled
PAY50A71B160EE8,ACC2A1E2F2A4312,2023-08-01,328.97,manual,settled
PAY1CFCF4006A01,ACC2A1E2F2A4312,2025-03-07,113.8,manual,settled
PAYD5681B97FD06,ACC2A1E2F2A4312,2025-03-21,238.3,interac,pending
PAYFFB06E7C8181,ACC2A1E2F2A4312,2024-06-05,215.66,pad,returned
PAY0D9471BDB871,ACC7D5A9AD73361,2024-08-19,345.94,eft,settled
PAY9304FDBE753A,ACC7D5A9AD73361,2024-07-17,251.87,eft,settled
PAYFD944B4A0A17,ACC7D5A9AD73361,2025-01-02,44.32,manual,settled
PAYD7D2FFA58C1A,ACC7D5A9AD73361,2024-11-01,133.22,pad,pending
PAY1364B73AC5BB,ACC7D5A9AD73361,2024-10-12,156.93,manual,returned
PAYBEFDC937AF91,ACC7D5A9AD73361,2025-01-13,357.98,eft,returned
PAYA80E5E588E82,ACC7D5A9AD73361,2024-12-21,442.37,manual,settled
PAYF0ABD7E9146B,ACC7D5A9AD73361,2025-01-04,33.97,eft,settled
PAY590418E1463C,ACC7D5A9AD73361,2024-07-29,425.9,interac,settled
PAY379E0A9E3D17,ACC2ED613C3BDAC,2023-11-17,35.23,manual,settled
PAY543E41FC08CE,ACC2ED613C3BDAC,2024-07-17,264.28,manual,settled
PAYA18735C53C2A,ACC2ED613C3BDAC,2023-06-16,282.68,manual,settled
PAY153D155B77EF,ACC2ED613C3BDAC,2023-06-19,118.92,eft,settled
PAY7700B159CE91,ACC2ED613C3BDAC,2024-02-09,485.56,eft,settled
PAYC9414AD4E88E,ACC2ED613C3BDAC,2024-10-07,366.57,pad,settled
PAYC95ED0B14007,ACC2ED613C3BDAC,2023-05-16,155.41,pad,returned
PAYAD74343C4E0F,ACCEC75DF95F551,2024-09-19,411.52,eft,settled
PAY3D1B4F0A58DD,ACCEC75DF95F551,2024-12-31,274.57,interac,settled
PAYC2D42CA3B718,ACCEC75DF95F551,2023-12-30,411.33,pad,settled
PAY3EC10E6C032B,ACCEC75DF95F551,2024-11-06,260.39,pad,settled
PAY2AFA090D049A,ACCEC75DF95F551,2024-06-12,117.18,pad,settled
PAYE83B6ECAD68C,ACCEC75DF95F551,2025-02-22,228.53,manual,settled
PAY0CC7D4B5565F,ACCEC75DF95F551,2024-05-16,50.87,eft,settled
PAYC7F067DA714C,ACCEC75DF95F551,2024-05-17,249.13,interac,returned
PAY9758E9DC0849,ACCEC75DF95F551,2025-01-22,402.63,pad,settled
PAY94B60EA4A9B1,ACCEC75DF95F551,2024-07-18,135.3,pad,settled
PAYF4B2C03D0F95,ACCEC75DF95F551,2025-03-30,429.86,pad,settled
PAYF936F7CC2D80,ACCEC75DF95F551,2023-11-17,159.18,pad,settled
PAY8305DDD8AE3C,ACCEC75DF95F551,2024-07-02,102.79,interac,settled
PAY56AE95CEDC66,ACCEC75DF95F551,2025-03-24,281.19,manual,settled
PAY22EC8AFBA04D,ACCEC75DF95F551,2024-04-10,71.3,pad,settled
PAYA78A08B46EBE,ACCEC75DF95F551,2023-12-01,190.46,pad,settled
PAYA2F0589ED145,ACCEC75DF95F551,2025-01-25,424.93,pad,settled
PAY33BBAE1CF843,ACCEC75DF95F551,2025-03-23,135.39,eft,settled
PAY46D8C8B7B534,ACCEC75DF95F551,2024-12-25,415.67,eft,settled
PAY560D32E35197,ACC66353D2DC37C,2023-09-10,400.56,interac,pending
PAYDF0955FAAF4A,ACC66353D2DC37C,2023-04-21,338.32,pad,settled
PAYE91AB4674BF2,ACC66353D2DC37C,2023-12-05,387.25,manual,settled
PAY8C77C74FEF8E,ACC66353D2DC37C,2022-09-28,434.33,pad,settled
PAYB9D24F710650,ACC66353D2DC37C,2022-10-09,305.24,interac,settled
PAY7F5C65F8018B,ACC66353D2DC37C,2023-10-25,381.36,pad,settled
PAY406FFC424914,ACC66353D2DC37C,2024-12-23,431.37,pad,settled
PAY3255BDF343D9,ACC66353D2DC37C,2024-07-28,381.76,eft,returned
PAY18FAA4A94968,ACC66353D2DC37C,2023-09-09,128.12,manual,settled
PAY0B7E270D0841,ACC66353D2DC37C,2023-11-27,400.3,eft,returned
PAY388B761DDA85,ACC66353D2DC37C,2024-08-04,208.95,eft,settled
PAY5ACED8123EC9,ACC66353D2DC37C,2024-12-11,394.04,manual,settled
PAYEEB7DBF7CCA8,ACC66353D2DC37C,2024-11-29,491.94,eft,settled
PAYC270FF013E74,ACC66353D2DC37C,2024-07-31,406.24,pad,settled
PAY3A8EAC33C6A0,ACC66353D2DC37C,2024-11-13,87.29,interac,settled
PAY00F4D765292B,ACC66353D2DC37C,2023-03-08,473.57,eft,settled
PAYC6AEB796D016,ACCDAAA304FF943,2024-07-26,147.98,interac,settled
PAYE0D7376B8B35,ACCDAAA304FF943,2024-09-24,297.22,eft,settled
PAY1CC3C7E41B11,ACCDAAA304FF943,2023-06-04,189.62,manual,settled
PAYB3626C8C36EF,ACCDAAA304FF943,2024-10-09,214.91,pad,settled
PAY0EF817B0BCA6,ACCDAAA304FF943,2023-07-01,286.15,pad,settled
PAY6698F3D5AA58,ACCDAAA304FF943,2024-05-22,178.09,manual,settled
PAYBF50BC5078EE,ACCDAAA304FF943,2023-08-09,339.41,manual,settled
PAY89CD17D51C50,ACCDAAA304FF943,2025-03-11,365.48,eft,settled
PAYEDAFD86C5A44,ACC1D443221EB87,2024-05-04,442.86,manual,returned
PAY962E5815DF62,ACC1D443221EB87,2024-07-28,225.86,eft,settled
PAY51A9ABA8591E,ACC1D443221EB87,2024-10-01,456.03,manual,settled
PAY29A8DCD0EB63,ACC1D443221EB87,2024-12-16,185.08,interac,settled
PAYEDFA4D643989,ACC1D443221EB87,2024-11-14,224.07,manual,returned
PAYD30459C5F055,ACC1D443221EB87,2024-12-28,423.42,eft,settled
PAY1B7AD97703E0,ACC1D443221EB87,2024-03-15,436.07,eft,settled
PAY30DF6420202D,ACC1D443221EB87,2024-04-06,156.71,manual,settled
PAYD06E352CE961,ACC1D443221EB87,2024-07-26,254.18,pad,returned
PAY353C03FA92AE,ACC1D443221EB87,2024-01-30,283.79,pad,settled
PAYB441BDC6DAE6,ACC1D443221EB87,2024-12-12,268.53,interac,settled
PAYEDEC839984B6,ACC1D443221EB87,2024-12-21,472.31,eft,settled
PAY3738337A94B9,ACC1D443221EB87,2024-05-30,255.36,eft,settled
PAY03411ACFD30E,ACC1D443221EB87,2024-12-20,30.35,interac,settled
PAY731EB939960E,ACC1D443221EB87,2025-03-23,34.65,manual,settled
PAY17EC9F69B9D6,ACCE0050B02B9A4,2023-06-07,463.89,interac,settled
PAY0BAB0DA86DBC,ACCE0050B02B9A4,2023-07-16,356.92,manual,returned
PAY6DA80F5471A3,ACCE0050B02B9A4,2024-07-09,378.13,eft,settled
PAYD2C70E948359,ACCE0050B02B9A4,2023-05-20,188.37,manual,returned
PAYFECA12803D50,ACCE0050B02B9A4,2024-09-23,423.73,manual,returned
PAYCDA494764D37,ACCE0050B02B9A4,2024-06-01,199.95,eft,settled
PAYF38BEEB24F30,ACCE0050B02B9A4,2024-03-30,234.74,eft,settled
PAY62504629561F,ACCE0050B02B9A4,2023-05-02,351.74,interac,settled
PAY4E51E1B33631,ACCE0050B02B9A4,2024-09-02,402.19,interac,settled
PAY55CF651D0B2A,ACC3359D36E5CDA,2024-05-13,381.72,eft,settled
PAY4C02D9122EF7,ACC3359D36E5CDA,2025-01-10,297.53,interac,settled
PAYCF750F2FB307,ACC3359D36E5CDA,2024-11-08,364.59,pad,settled
PAYD9F65C8AA401,ACC3359D36E5CDA,2023-04-19,231.01,eft,settled
PAY4CDFA3D8B361,ACC3359D36E5CDA,2023-07-25,183.12,manual,settled
PAY45DDBBA9898C,ACC3359D36E5CDA,2024-09-22,125.85,pad,settled
PAYAD7A2035520D,ACC3359D36E5CDA,2025-02-05,266.81,pad,settled
PAYBC6C59B43AF0,ACC58C7ABEACA2F,2023-06-29,100.6,eft,settled
PAYD3963EB05CD6,ACC58C7ABEACA2F,2024-10-23,197.14,pad,returned
PAY684BC538B38F,ACC58C7ABEACA2F,2023-03-07,264.26,manual,returned
PAYA9D533A6D6BD,ACC58C7ABEACA2F,2024-07-21,186.04,manual,settled
PAY764B6020D3B4,ACC58C7ABEACA2F,2024-10-12,272.35,manual,settled
PAY5F68BDFC349F,ACC58C7ABEACA2F,2022-11-22,173.14,pad,pending
PAYAFB0B7199722,ACC58C7ABEACA2F,2023-04-10,383.62,interac,settled
PAY176BF167B894,ACC58C7ABEACA2F,2024-12-18,66.39,interac,settled
PAYB4442D986129,ACCB0967E5651B6,2023-11-12,121.77,interac,pending
PAY3203546792C7,ACCB0967E5651B6,2024-05-04,168.94,eft,settled
PAY0168A46290D0,ACCB0967E5651B6,2024-03-06,326.92,pad,settled
PAY83E0ACFD7912,ACCB0967E5651B6,2024-02-04,481.9,interac,settled
PAY8BCCE5CFFAD9,ACCB0967E5651B6,2023-04-29,91.73,manual,settled
PAYE7EB4D4DF299,ACCB0967E5651B6,2024-03-15,301.24,interac,settled
PAY3B1F90407694,ACCB0967E5651B6,2023-10-30,494.95,manual,settled
PAY7D41FF854BB1,ACCB0967E5651B6,2023-03-20,359.75,interac,settled
PAY5EDDB0764C6B,ACCECEC1DF5B3FA,2023-10-19,407.69,eft,settled
PAY255F7CBCD6EF,ACCECEC1DF5B3FA,2024-06-14,95.39,manual,settled
PAY55B06D6574AB,ACCECEC1DF5B3FA,2023-11-30,298.07,manual,settled
PAYB301DA0CA1FC,ACCECEC1DF5B3FA,2024-05-17,227.68,pad,settled
PAY21AC5B21CA08,ACCECEC1DF5B3FA,2023-10-05,323.45,interac,settled
PAY64B3A1B46EF7,ACCECEC1DF5B3FA,2024-07-25,217.61,pad,settled
PAYD99FFFE95474,ACCECEC1DF5B3FA,2024-11-13,222.05,interac,settled
PAY75F1CDECB6BA,ACCECEC1DF5B3FA,2024-01-05,368.5,eft,settled
PAY58C66482E2DD,ACCECEC1DF5B3FA,2024-07-22,148.69,manual,returned
PAY3CA938000665,ACCECEC1DF5B3FA,2024-10-02,396.71,eft,returned
PAY55828858784A,ACCECEC1DF5B3FA,2024-10-22,486.34,manual,settled
PAY520C459CAA8C,ACCECEC1DF5B3FA,2023-09-20,293.84,pad,pending
PAYAEC1A10A4754,ACCECEC1DF5B3FA,2024-08-06,254.7,pad,settled
PAY17F069892923,ACCECEC1DF5B3FA,2024-12-30,443.19,interac,pending
PAY59DC8C39BA5F,ACCECEC1DF5B3FA,2024-11-04,288.93,interac,settled
PAY28F3FACF589C,ACC87E860CF1EBA,2024-11-24,332.34,eft,settled
PAYD799DDED466C,ACC87E860CF1EBA,2025-02-15,191.46,manual,settled
PAYCEB64B67FC16,ACC87E860CF1EBA,2023-09-29,365.97,manual,settled
PAY5FCB69D505C8,ACC87E860CF1EBA,2025-02-05,63.42,manual,settled
PAY123DEE618DD9,ACC87E860CF1EBA,2024-12-25,386.62,pad,settled
PAYD1F5F7C89697,ACC823D309EF91C,2024-11-12,324.52,manual,settled
PAY28B8B1A0BBD3,ACC823D309EF91C,2025-01-26,122.56,pad,settled
PAYAC6D5112E3D8,ACC823D309EF91C,2025-03-14,244.89,pad,settled
PAY1966F6B9CAC7,ACC823D309EF91C,2024-05-07,432.56,interac,settled
PAYB0D940468D81,ACC823D309EF91C,2023-05-30,477.62,eft,settled
PAYCA7A55B02F91,ACCE29DACAD9D54,2024-08-27,397.66,pad,settled
PAY0D1831339967,ACCE29DACAD9D54,2024-07-06,181.05,manual,settled
PAY15468C36D802,ACCE29DACAD9D54,2024-12-04,306.07,eft,settled
PAY64B987AA083C,ACCE29DACAD9D54,2023-12-02,462.68,manual,pending
PAYCDC9AAE92C52,ACCE29DACAD9D54,2025-02-16,55.05,pad,settled
PAYAB175CA9A05A,ACCE29DACAD9D54,2023-04-02,304.81,eft,settled
PAYCF68FB1099CF,ACCE29DACAD9D54,2025-02-01,243.45,pad,settled
PAY55BD8DCDDB42,ACCE29DACAD9D54,2023-12-30,403.16,interac,settled
PAY3D36A857982B,ACCE29DACAD9D54,2024-06-29,226.19,interac,settled
PAY554C97D1A999,ACCE29DACAD9D54,2025-02-08,451.23,manual,settled
PAYE08D38B15526,ACCE29DACAD9D54,2022-12-08,486.49,manual,settled
PAY5C40B7768C7A,ACCE29DACAD9D54,2024-10-08,200.85,manual,returned
PAY1F9E51110BE1,ACCE29DACAD9D54,2024-08-22,455.68,interac,pending
PAYE0D86581ABA3,ACCE29DACAD9D54,2023-01-13,216.4,interac,returned
PAY64C425A0EB7B,ACCE29DACAD9D54,2023-10-06,88.66,eft,pending
PAY68CD0D397637,ACCE29DACAD9D54,2023-04-29,162.32,eft,settled
PAY6D0B39A3BB3B,ACCE29DACAD9D54,2024-02-07,414.12,manual,settled
PAY98D0A374482A,ACC882149848F12,2024-07-07,306.27,manual,pending
PAY1CE43785B1A4,ACC882149848F12,2023-12-13,77.05,eft,settled
PAY4A1F5A63F498,ACC882149848F12,2024-03-10,210.55,pad,settled
PAY234BD077D8BC,ACC882149848F12,2024-03-12,57.78,pad,returned
PAY8CB04E1054DC,ACC882149848F12,2023-01-24,344.95,interac,settled
PAY6CDC5AFDF0BE,ACC882149848F12,2025-01-09,373.51,manual,settled
PAY96161F1C1F5A,ACC84B6AF8C9B5A,2025-03-31,453.1,pad,settled
PAY98BE8878CA23,ACC84B6AF8C9B5A,2022-12-23,313.72,manual,settled
PAY162CCE406F57,ACC84B6AF8C9B5A,2023-06-29,126.34,eft,settled
PAY17A97D65C2F2,ACC84B6AF8C9B5A,2023-02-10,118.9,interac,settled
PAY551B099F89AC,ACC84B6AF8C9B5A,2023-03-01,330.47,interac,settled
PAY06B57F8AAC89,ACC84B6AF8C9B5A,2024-11-03,176.83,eft,settled
PAY998D330BB7A1,ACC84B6AF8C9B5A,2024-12-04,48.54,pad,settled
PAY916CACAF85E3,ACC84B6AF8C9B5A,2023-11-09,37.77,pad,settled
PAY8943A7A5FABF,ACC84B6AF8C9B5A,2025-01-01,178.41,interac,settled
PAY4F52D1DF7C97,ACC84B6AF8C9B5A,2022-11-28,462.46,manual,pending
PAY795D40897D7C,ACC84B6AF8C9B5A,2022-07-04,410.92,eft,settled
PAYDF98486CDBAB,ACC84B6AF8C9B5A,2023-03-01,369.28,pad,settled
PAY55C4FAB54D0C,ACC84B6AF8C9B5A,2022-12-08,156.78,eft,settled
PAYE0B73D2AA515,ACC84B6AF8C9B5A,2024-11-29,435.85,manual,settled
PAY860FB0E40D7E,ACC84B6AF8C9B5A,2024-11-07,269.25,manual,settled
PAY6CCEC0DF4433,ACC84B6AF8C9B5A,2024-04-10,376.33,manual,returned
PAY631C23DFCCB8,ACC84B6AF8C9B5A,2022-04-13,156.08,pad,settled
PAY9D870138392F,ACC84B6AF8C9B5A,2023-12-25,187.37,pad,settled
PAY4CA6922786F8,ACC2EDB730C8023,2023-08-28,246.37,manual,settled
PAYB396037CC518,ACC2EDB730C8023,2024-02-15,428.26,pad,settled
PAY8D2A3FADCA31,ACC2EDB730C8023,2023-06-04,146.46,pad,settled
PAY2608BF7F6461,ACC2EDB730C8023,2024-05-06,368.72,eft,settled
PAY2ABCB5641F8C,ACC2EDB730C8023,2023-06-16,204.39,pad,returned
PAY842C6C21E239,ACC2EDB730C8023,2023-10-29,333.38,interac,settled
PAYFDCD74C1953D,ACC2EDB730C8023,2023-06-20,464.15,eft,settled
PAY672C0C49E031,ACC2EDB730C8023,2023-04-13,393.85,pad,settled
PAY7B0E561CA335,ACC2EDB730C8023,2024-06-11,202.53,pad,settled
PAYFBA693B8AD1C,ACC2EDB730C8023,2023-02-26,88.85,manual,returned
PAY7741763046F7,ACC2EDB730C8023,2024-06-08,463.32,pad,settled
PAY56FFBF336288,ACC2EDB730C8023,2025-03-18,360.49,manual,settled
PAY1418D39FD8C1,ACC2EDB730C8023,2024-03-25,340.16,eft,settled
PAY5A4F01AE59DF,ACC52800A0D9075,2023-09-17,288.36,manual,settled
PAY936ADB07E43B,ACC52800A0D9075,2024-07-08,409.92,manual,settled
PAY586F8B53AB09,ACC52800A0D9075,2024-05-01,205.62,interac,settled
PAY752C2CD50A35,ACC52800A0D9075,2023-02-24,27.99,interac,settled
PAYAF26D8C0AA88,ACC52800A0D9075,2023-01-08,164.9,pad,settled
PAYF94A9B27220B,ACC52800A0D9075,2024-08-30,160.37,eft,settled
PAY1FF9254A6F4E,ACC52800A0D9075,2025-03-11,376.32,pad,settled
PAY1D8D8A16E5A4,ACC52800A0D9075,2023-11-22,303.07,eft,settled
PAYEC6B23010365,ACC52800A0D9075,2023-02-16,140.2,pad,settled
PAY0031F477C65F,ACC52800A0D9075,2025-02-25,498.26,manual,pending
PAYDFC3A5353ADC,ACC52800A0D9075,2024-01-14,60.83,pad,settled
PAYA0CD2E0675EC,ACC52800A0D9075,2025-02-12,309.62,manual,settled
PAY22187FC0DB90,ACC52800A0D9075,2024-09-10,323.65,interac,settled
PAY63A6ADE1BDCD,ACC52800A0D9075,2024-07-07,446.03,manual,settled
PAYB5F8A6B3CB8A,ACC52800A0D9075,2025-01-18,149.49,pad,settled
PAY3ECB39E3EADF,ACC52800A0D9075,2024-03-12,197.67,interac,settled
PAYFB1C28748213,ACC52800A0D9075,2024-11-11,366.66,pad,settled
PAYF73DFA820038,ACC5CAD7B697CA1,2023-10-15,473.63,eft,settled
PAY674C5749D426,ACC5CAD7B697CA1,2023-06-26,379.1,interac,settled
PAYF89F6DF6FCB3,ACC5CAD7B697CA1,2023-07-17,208.23,manual,pending
PAYEFFB6EFDA16E,ACC5CAD7B697CA1,2022-12-30,306.73,pad,settled
PAY213DE17B7E7C,ACC69D44B860034,2024-08-19,222.18,interac,settled
PAY819AF64BC150,ACC69D44B860034,2024-10-29,446.69,manual,settled
PAY711BA1C264CA,ACC69D44B860034,2024-07-20,465.66,manual,settled
PAYB66A354EBCF4,ACC69D44B860034,2024-10-02,392.64,interac,settled
PAYA517E09E298E,ACC69D44B860034,2024-06-24,186.97,pad,settled
PAY5ACD8C4037CF,ACC69D44B860034,2025-01-10,285.89,eft,settled
PAY2C2F3E2CBB3D,ACC69D44B860034,2025-01-26,288.26,eft,settled
PAYA176BD4105DA,ACC69D44B860034,2024-02-21,421.94,eft,settled
PAY13916F03B820,ACC69D44B860034,2024-09-25,122.06,interac,settled
PAYACF7CA4FD0D8,ACC69D44B860034,2024-06-08,163.84,interac,settled
PAY278A610D04D7,ACC69D44B860034,2024-10-11,228.39,interac,settled
PAY819895E0F420,ACC69D44B860034,2024-07-26,139.19,eft,settled
PAYA186191681BE,ACC69D44B860034,2024-04-17,363.89,eft,settled
PAY60AC9C2699E0,ACC69D44B860034,2024-07-27,358.19,interac,settled
PAYC77676B0C562,ACC69D44B860034,2024-02-24,367.87,eft,settled
PAY4D86167A6B5C,ACC69D44B860034,2024-04-20,384.85,interac,settled
